,date,open,high,low,close,volume
0,2020-06-10 11:21:00+05:30,1498.85,1498.85,1498.85,1498.85,0
1,2020-06-10 11:22:00+05:30,1498.85,1498.85,1498.85,1498.85,0
2,2020-06-10 11:23:00+05:30,1498.85,1498.85,1498.85,1498.85,0
3,2020-06-10 11:24:00+05:30,1498.85,1498.85,1498.85,1498.85,0
4,2020-06-10 11:25:00+05:30,1498.85,1498.85,1498.85,1498.85,0
5,2020-06-10 11:26:00+05:30,1498.85,1498.85,1498.85,1498.85,0
6,2020-06-10 11:27:00+05:30,1498.85,1498.85,1498.85,1498.85,0
7,2020-06-10 11:28:00+05:30,1498.85,1498.85,1498.85,1498.85,0
8,2020-06-10 11:29:00+05:30,1498.85,1498.85,1498.85,1498.85,0
9,2020-06-10 11:30:00+05:30,1498.85,1498.85,1498.85,1498.85,0
10,2020-06-10 11:31:00+05:30,1498.85,1498.85,1498.85,1498.85,0
11,2020-06-10 11:32:00+05:30,1498.85,1498.85,1498.85,1498.85,0
12,2020-06-10 11:33:00+05:30,1498.85,1498.85,1498.85,1498.85,0
13,2020-06-10 11:34:00+05:30,1498.85,1498.85,1498.85,1498.85,0
14,2020-06-10 11:35:00+05:30,1498.85,1498.85,1498.85,1498.85,0
15,2020-06-10 11:36:00+05:30,1498.85,1498.85,1498.85,1498.85,0
16,2020-06-10 11:37:00+05:30,1498.85,1498.85,1498.85,1498.85,0
17,2020-06-10 11:38:00+05:30,1498.85,1498.85,1498.85,1498.85,0
18,2020-06-10 11:39:00+05:30,1498.85,1498.85,1498.85,1498.85,0
19,2020-06-10 11:40:00+05:30,1498.85,1498.85,1498.85,1498.85,0
20,2020-06-10 11:41:00+05:30,1498.85,1498.85,1498.85,1498.85,0
21,2020-06-10 11:42:00+05:30,1498.85,1498.85,1498.85,1498.85,0
22,2020-06-10 11:43:00+05:30,1498.85,1498.85,1498.85,1498.85,0
23,2020-06-10 11:44:00+05:30,1498.85,1498.85,1498.85,1498.85,0
24,2020-06-10 11:45:00+05:30,1498.85,1498.85,1498.85,1498.85,0
25,2020-06-10 11:46:00+05:30,1498.85,1498.85,1498.85,1498.85,0
26,2020-06-10 11:47:00+05:30,1498.85,1498.85,1498.85,1498.85,0
27,2020-06-10 11:48:00+05:30,1498.85,1498.85,1498.85,1498.85,0
28,2020-06-10 11:49:00+05:30,1498.85,1498.85,1498.85,1498.85,0
29,2020-06-10 11:50:00+05:30,1498.85,1498.85,1498.85,1498.85,0
30,2020-06-10 11:51:00+05:30,1498.85,1498.85,1498.85,1498.85,0
31,2020-06-10 11:52:00+05:30,1498.85,1498.85,1498.85,1498.85,0
32,2020-06-10 11:53:00+05:30,1498.85,1498.85,1498.85,1498.85,0
